business_id,business_type,locality,business_age_years,monthly_avg_revenue,monthly_expense_ratio,cash_flow_consistency_score,inventory_turnover_monthly,seasonal_dip_percent,utility_bill_delays_per_year,mobile_recharge_freq_monthly,num_employees,has_gst,loan_amount_requested,previous_loan_taken,previous_loan_defaulted,monthly_net_income,loan_to_income_ratio,defaulted
BIZ0700,Vegetable Vendor,Urban,0.5,129897,0.65,55.9,3.3,30.6,1,3,8,0,418983,1,0,45463,0.77,0
BIZ0701,Dairy Shop,Urban,0.5,73408,0.72,35.0,6.0,31.2,3,5,14,1,314136,0,0,20554,1.27,1
BIZ0702,Medical Store,Semi-Urban,1.2,183751,0.45,92.6,2.7,35.4,9,6,10,1,415612,1,0,101063,0.34,0
BIZ0703,Tea Stall,Urban,1.4,131908,0.54,92.2,11.5,3.6,0,3,7,0,54570,0,0,60677,0.07,0
BIZ0704,Medical Store,Urban,3.0,260993,0.75,89.8,9.6,58.4,1,7,1,0,220769,1,0,65248,0.28,0
BIZ0705,Tea Stall,Urban,4.5,245168,0.56,89.2,9.1,27.9,6,4,12,0,233345,0,0,107873,0.18,0
BIZ0706,Tea Stall,Semi-Urban,3.6,94731,0.51,63.6,8.6,55.6,0,7,7,0,497124,0,0,46418,0.89,0
BIZ0707,Tea Stall,Semi-Urban,0.6,292906,0.7,42.4,5.7,0.6,11,6,11,0,144571,0,0,87871,0.14,0
BIZ0708,Vegetable Vendor,Rural,0.8,132798,0.49,63.4,11.2,14.9,0,7,8,1,111126,0,0,67726,0.14,0
BIZ0709,Tea Stall,Urban,8.4,131854,0.8,64.6,1.8,6.2,1,1,3,1,392533,1,0,26370,1.24,0
BIZ0710,Tailor,Rural,3.3,252902,0.45,64.3,9.8,46.2,3,2,9,1,348724,0,0,139096,0.21,0
BIZ0711,Mobile Repair,Rural,8.2,78079,0.72,67.7,3.4,19.2,6,5,8,1,287888,0,0,21862,1.1,0
BIZ0712,Medical Store,Urban,1.9,36577,0.62,48.0,4.6,50.4,3,4,2,1,248766,1,0,13899,1.49,1
BIZ0713,Kirana Store,Urban,3.8,278358,0.79,55.6,6.7,49.9,4,2,6,1,176630,1,0,58455,0.25,0
BIZ0714,Bakery,Urban,3.0,179052,0.46,60.4,9.6,40.1,3,3,4,1,214933,0,0,96688,0.19,0
BIZ0715,Dairy Shop,Urban,1.5,82194,0.71,39.2,10.2,39.9,3,2,3,0,319403,0,0,23836,1.12,1
BIZ0716,Stationery Shop,Urban,2.5,127333,0.66,61.9,7.4,42.0,8,6,11,0,273316,0,0,43293,0.53,0
BIZ0717,Vegetable Vendor,Urban,2.8,52792,0.62,86.7,5.4,40.4,5,6,6,0,439666,0,0,20060,1.83,0
BIZ0718,Kirana Store,Urban,0.9,60807,0.62,88.0,11.4,23.2,11,1,10,1,344093,0,0,23106,1.24,0
BIZ0719,Electrical Shop,Rural,1.5,151213,0.72,58.8,3.7,41.0,2,2,13,0,193001,0,0,42339,0.38,1
BIZ0720,Tailor,Urban,6.3,119292,0.82,66.3,9.8,53.8,5,7,9,0,71589,1,1,21472,0.28,1
BIZ0721,Stationery Shop,Rural,9.9,137984,0.44,32.4,7.7,20.0,6,2,2,0,282935,1,0,77271,0.31,0
BIZ0722,Bakery,Semi-Urban,1.8,28777,0.41,77.2,5.1,56.7,6,6,10,1,362266,1,0,16978,1.78,0
BIZ0723,Kirana Store,Rural,1.5,53346,0.76,58.3,1.0,0.8,7,3,10,0,418502,0,0,12803,2.72,0
BIZ0724,Stationery Shop,Semi-Urban,0.9,109977,0.45,61.2,5.9,20.9,3,3,10,1,486999,1,0,60487,0.67,0
BIZ0725,Kirana Store,Urban,4.5,149917,0.84,91.2,4.0,7.9,0,5,5,1,199634,1,0,23986,0.69,0
BIZ0726,Tailor,Semi-Urban,1.6,38290,0.68,62.3,2.1,7.6,5,7,6,1,226707,1,1,12252,1.54,0
BIZ0727,Bakery,Urban,17.6,190324,0.69,31.5,1.8,48.9,7,7,4,0,303531,1,0,59000,0.43,0
BIZ0728,Electrical Shop,Urban,1.6,149365,0.49,45.9,4.8,55.1,4,3,7,0,401509,1,0,76176,0.44,1
BIZ0729,Tea Stall,Rural,2.0,134496,0.51,63.3,7.8,46.7,2,2,2,0,47319,0,0,65903,0.06,0
BIZ0730,Medical Store,Urban,3.7,212345,0.7,59.7,10.2,58.6,3,1,7,0,156483,0,0,63703,0.2,1
BIZ0731,Electrical Shop,Urban,6.5,293763,0.81,90.2,3.0,13.0,7,3,2,0,307873,0,0,55814,0.46,0
BIZ0732,Tea Stall,Semi-Urban,2.5,93006,0.84,67.9,5.7,8.4,5,7,1,1,110647,0,0,14880,0.62,0
BIZ0733,Vegetable Vendor,Rural,2.2,261471,0.49,78.3,5.3,31.2,4,7,11,0,399246,0,0,133350,0.25,0
BIZ0734,Mobile Repair,Semi-Urban,20.0,233980,0.46,62.9,6.6,49.7,8,6,5,1,302848,1,0,126349,0.2,0
BIZ0735,Dairy Shop,Urban,0.5,291923,0.43,60.8,9.9,2.4,9,6,2,1,428325,1,0,166396,0.21,0
BIZ0736,Dairy Shop,Semi-Urban,9.0,240902,0.79,61.2,7.1,59.7,2,5,8,0,485108,1,0,50589,0.8,0
BIZ0737,Medical Store,Urban,0.6,298774,0.53,58.8,10.3,36.1,6,5,12,1,449388,0,0,140423,0.27,0
BIZ0738,Bakery,Semi-Urban,6.2,130436,0.4,67.7,6.7,58.7,8,2,12,1,229957,0,0,78261,0.24,0
BIZ0739,Tailor,Rural,3.8,158250,0.5,47.5,7.6,21.9,10,3,12,0,436200,1,0,79125,0.46,0
BIZ0740,Bakery,Semi-Urban,1.7,299928,0.55,92.4,5.8,27.5,10,3,8,0,183532,1,0,134967,0.11,0
BIZ0741,Tailor,Rural,8.3,169099,0.85,53.3,10.1,45.1,11,5,1,0,146845,1,0,25364,0.48,0
BIZ0742,Bakery,Urban,0.5,82359,0.64,40.3,11.2,47.6,3,3,4,0,155317,0,0,29649,0.44,1
BIZ0743,Mobile Repair,Semi-Urban,1.0,218460,0.49,36.8,8.0,14.0,9,2,14,1,456690,1,0,111414,0.34,0
BIZ0744,Vegetable Vendor,Rural,3.3,292255,0.55,30.9,10.0,55.8,9,1,9,0,69449,0,0,131514,0.04,1
BIZ0745,Vegetable Vendor,Urban,1.7,178384,0.55,59.6,1.6,52.0,2,6,5,1,145247,1,0,80272,0.15,0
BIZ0746,Tea Stall,Rural,3.8,275393,0.41,43.1,11.0,1.1,0,2,12,0,163268,1,1,162481,0.08,0
BIZ0747,Stationery Shop,Urban,0.5,145466,0.46,31.5,3.1,7.7,8,3,11,0,338678,0,0,78551,0.36,0
BIZ0748,Vegetable Vendor,Semi-Urban,0.5,196446,0.71,66.4,3.8,29.8,0,2,10,0,38549,1,1,56969,0.06,0
BIZ0749,Vegetable Vendor,Rural,0.5,95308,0.45,77.6,1.6,27.7,1,6,13,0,34821,1,0,52419,0.06,0
BIZ0750,Electrical Shop,Semi-Urban,0.8,256235,0.5,36.0,11.6,42.5,8,4,6,0,60564,1,0,128117,0.04,0
BIZ0751,Electrical Shop,Urban,2.5,122800,0.56,62.3,10.4,5.4,4,7,3,0,298217,1,0,54031,0.46,0
BIZ0752,Tea Stall,Semi-Urban,5.6,253269,0.74,82.1,11.0,38.7,3,6,5,1,32282,0,0,65849,0.04,0
BIZ0753,Stationery Shop,Semi-Urban,9.4,39502,0.66,99.0,10.3,37.0,8,7,14,1,261327,0,0,13430,1.62,0
BIZ0754,Medical Store,Rural,7.2,50757,0.71,76.7,6.3,14.0,8,6,12,0,217218,1,0,14719,1.23,0
BIZ0755,Electrical Shop,Urban,0.9,113273,0.66,47.1,11.2,32.5,1,4,13,0,437405,1,0,38512,0.95,1
BIZ0756,Medical Store,Urban,2.3,73645,0.71,80.2,11.7,13.3,2,3,13,0,397110,1,0,21357,1.55,0
BIZ0757,Kirana Store,Semi-Urban,0.9,134815,0.4,71.9,6.5,8.8,11,3,13,0,230855,1,0,80889,0.24,0
BIZ0758,Electrical Shop,Urban,1.2,174978,0.82,44.8,2.9,34.4,2,1,1,1,35771,0,0,31496,0.09,0
BIZ0759,Mobile Repair,Semi-Urban,2.8,196549,0.45,89.6,8.2,58.6,4,6,8,1,348636,0,0,108101,0.27,0
BIZ0760,Stationery Shop,Semi-Urban,0.5,182973,0.58,59.9,11.7,14.2,2,2,11,1,461941,1,0,76848,0.5,0
BIZ0761,Tea Stall,Rural,1.0,237343,0.75,97.3,10.6,21.3,9,1,6,0,178306,1,1,59335,0.25,0
BIZ0762,Kirana Store,Semi-Urban,11.0,67021,0.6,80.6,10.5,15.4,5,3,12,1,245354,1,1,26808,0.76,0
BIZ0763,Stationery Shop,Semi-Urban,2.5,44092,0.83,75.1,11.3,16.0,1,3,2,0,59096,1,0,7495,0.66,0
BIZ0764,Mobile Repair,Urban,2.4,147903,0.61,81.0,10.8,24.3,5,5,4,1,37236,1,0,57682,0.05,0
BIZ0765,Stationery Shop,Urban,0.5,87782,0.79,63.5,9.5,42.1,5,1,4,0,76544,1,0,18434,0.35,0
BIZ0766,Mobile Repair,Urban,1.1,139277,0.76,65.4,8.9,2.3,1,3,9,0,323065,0,0,33426,0.81,0
BIZ0767,Mobile Repair,Urban,8.0,144999,0.84,89.6,3.9,57.4,5,4,9,0,311720,0,0,23199,1.12,0
BIZ0768,Medical Store,Semi-Urban,0.7,222580,0.82,77.7,7.8,2.8,5,7,5,0,156238,1,0,40064,0.32,0
BIZ0769,Bakery,Semi-Urban,2.1,259744,0.8,92.8,6.7,52.9,5,5,12,1,170724,1,1,51948,0.27,0
BIZ0770,Kirana Store,Semi-Urban,0.5,115128,0.73,92.4,10.5,53.7,11,2,3,1,437854,0,0,31084,1.17,0
BIZ0771,Stationery Shop,Rural,2.6,287827,0.57,98.4,6.4,31.5,4,7,1,0,40233,0,0,123765,0.03,0
BIZ0772,Tailor,Rural,0.5,38664,0.45,79.0,2.4,8.2,6,5,6,1,289029,0,0,21265,1.13,0
BIZ0773,Kirana Store,Rural,6.9,117364,0.71,65.2,1.1,33.9,11,6,8,0,78520,0,0,34035,0.19,0
BIZ0774,Bakery,Semi-Urban,7.0,266084,0.84,41.6,8.5,37.7,4,6,1,0,251972,0,0,42573,0.49,0
BIZ0775,Kirana Store,Semi-Urban,6.2,179244,0.73,79.4,7.0,51.5,10,2,11,1,236316,1,1,48395,0.41,0
BIZ0776,Vegetable Vendor,Urban,1.3,79340,0.82,50.4,4.6,33.1,0,4,1,1,124203,0,0,14281,0.72,0
BIZ0777,Tailor,Urban,7.3,102236,0.76,49.8,2.9,24.6,11,2,11,0,453232,1,0,24536,1.54,0
BIZ0778,Bakery,Urban,3.1,26017,0.47,46.7,6.1,50.3,8,1,7,0,134759,0,0,13789,0.81,1
BIZ0779,Medical Store,Rural,1.9,276879,0.51,91.3,2.1,58.9,2,7,7,0,225020,0,0,135670,0.14,0
BIZ0780,Stationery Shop,Rural,3.9,45348,0.55,90.8,4.7,38.7,1,2,2,1,483026,1,0,20406,1.97,0
BIZ0781,Dairy Shop,Urban,0.5,286635,0.48,74.2,5.2,52.5,9,2,3,1,167841,1,0,149050,0.09,0
BIZ0782,Bakery,Urban,0.6,224720,0.66,63.1,6.1,35.9,5,5,2,0,499699,0,0,76404,0.55,0
BIZ0783,Tea Stall,Rural,5.4,136070,0.84,77.0,6.1,41.4,7,4,6,1,461363,1,0,21771,1.77,0
BIZ0784,Stationery Shop,Urban,1.1,242629,0.74,72.5,3.8,41.3,1,2,13,0,162521,0,0,63083,0.21,0
BIZ0785,Bakery,Urban,3.6,277512,0.59,59.1,10.4,42.3,3,1,13,0,460395,0,0,113779,0.34,0
BIZ0786,Vegetable Vendor,Rural,1.9,50010,0.4,56.6,4.9,19.3,1,5,8,1,257508,1,1,30006,0.72,0
BIZ0787,Dairy Shop,Urban,7.7,50851,0.54,56.8,3.5,34.5,11,4,8,0,131459,1,0,23391,0.47,0
BIZ0788,Vegetable Vendor,Urban,12.2,137761,0.64,71.2,2.9,35.6,11,4,1,0,295280,0,0,49593,0.5,0
BIZ0789,Dairy Shop,Semi-Urban,8.6,269640,0.55,75.3,4.5,18.9,8,3,11,1,254735,0,0,121337,0.17,0
BIZ0790,Tea Stall,Rural,1.3,177008,0.45,61.6,1.7,21.0,9,6,9,0,359130,1,0,97354,0.31,0
BIZ0791,Stationery Shop,Semi-Urban,0.9,93858,0.6,97.8,1.4,45.7,1,7,11,0,330143,0,0,37543,0.73,0
BIZ0792,Medical Store,Urban,2.6,82005,0.51,35.9,7.7,35.0,9,1,8,1,114567,1,0,40182,0.24,0
BIZ0793,Vegetable Vendor,Urban,0.5,52493,0.81,54.3,7.8,9.0,1,6,9,1,318196,0,0,9973,2.66,0
BIZ0794,Vegetable Vendor,Urban,0.5,215867,0.45,59.3,6.8,50.3,4,5,13,1,479497,1,0,118726,0.34,0
BIZ0795,Mobile Repair,Semi-Urban,3.2,182462,0.42,31.2,9.4,53.0,11,5,14,0,429562,0,0,105827,0.34,1
BIZ0796,Dairy Shop,Semi-Urban,2.9,25292,0.4,55.5,1.4,28.0,4,1,13,0,213749,1,0,15175,1.17,0
BIZ0797,Electrical Shop,Urban,20.0,174437,0.55,49.2,11.3,12.5,11,4,9,1,301996,0,0,78496,0.32,0
BIZ0798,Stationery Shop,Rural,0.9,116735,0.7,65.4,2.0,56.9,6,2,11,0,402562,1,0,35020,0.96,1
BIZ0799,Dairy Shop,Urban,1.2,37912,0.73,53.5,8.4,52.9,0,1,12,0,359747,0,0,10236,2.93,1
BIZ0800,Mobile Repair,Urban,0.5,95771,0.6,80.8,2.5,14.7,11,5,6,0,449701,0,0,38308,0.98,0
BIZ0801,Kirana Store,Urban,10.0,202644,0.71,65.7,10.7,5.7,1,6,3,0,231297,0,0,58766,0.33,0
BIZ0802,Dairy Shop,Urban,6.0,122293,0.56,39.1,6.6,26.4,10,7,1,0,393215,1,0,53808,0.61,0
BIZ0803,Medical Store,Semi-Urban,6.9,114083,0.7,82.5,1.9,40.6,10,1,11,1,49272,0,0,34224,0.12,0
BIZ0804,Stationery Shop,Semi-Urban,9.3,128655,0.42,36.9,7.8,10.5,5,4,8,1,421979,0,0,74619,0.47,0
BIZ0805,Mobile Repair,Urban,3.0,112459,0.58,88.7,1.1,30.8,1,7,10,0,84087,0,0,47232,0.15,0
BIZ0806,Kirana Store,Semi-Urban,2.4,238077,0.76,95.2,9.5,25.5,3,7,3,1,341992,1,0,57138,0.5,0
BIZ0807,Tailor,Urban,1.6,247682,0.76,52.6,8.2,53.4,9,7,13,1,55075,0,0,59443,0.08,1
BIZ0808,Mobile Repair,Semi-Urban,3.6,244171,0.72,94.8,3.3,25.8,5,3,7,1,315836,0,0,68367,0.38,0
BIZ0809,Tailor,Rural,2.4,182558,0.49,85.5,5.1,32.0,11,7,13,0,117085,1,0,93104,0.1,0
BIZ0810,Stationery Shop,Urban,2.4,122338,0.51,94.6,1.1,57.3,6,3,10,0,353558,1,0,59945,0.49,0
BIZ0811,Vegetable Vendor,Semi-Urban,11.1,280785,0.85,76.6,8.6,18.0,9,2,6,0,184920,0,0,42117,0.37,0
BIZ0812,Mobile Repair,Urban,16.5,102132,0.45,46.5,4.5,17.3,4,2,3,0,407314,1,1,56172,0.6,0
BIZ0813,Tea Stall,Urban,6.4,159378,0.48,92.6,7.3,48.0,7,7,6,0,252349,0,0,82876,0.25,0
BIZ0814,Tailor,Urban,5.7,192254,0.46,42.9,11.5,16.7,5,4,12,0,44268,0,0,103817,0.04,0
BIZ0815,Medical Store,Semi-Urban,4.6,89123,0.55,44.9,4.3,49.9,4,6,3,0,413031,1,0,40105,0.86,1
BIZ0816,Tea Stall,Semi-Urban,0.7,242967,0.49,49.0,11.9,5.7,3,2,13,0,363467,1,0,123913,0.24,0
BIZ0817,Bakery,Urban,0.5,36498,0.62,51.3,8.0,6.7,5,3,13,0,141985,0,0,13869,0.85,0
BIZ0818,Bakery,Rural,4.7,85198,0.61,66.0,3.7,54.1,5,4,14,0,197692,0,0,33227,0.5,0
BIZ0819,Kirana Store,Semi-Urban,5.2,42197,0.81,79.9,5.8,32.4,5,7,9,1,101872,0,0,8017,1.06,0
BIZ0820,Vegetable Vendor,Rural,0.5,166791,0.42,94.8,9.1,43.1,0,4,13,0,380418,1,0,96738,0.33,0
BIZ0821,Stationery Shop,Semi-Urban,10.5,123775,0.54,36.2,5.9,13.5,5,4,1,1,497239,1,0,56936,0.73,0
BIZ0822,Mobile Repair,Semi-Urban,0.5,176100,0.67,96.8,1.8,10.0,0,1,13,1,327283,0,0,58112,0.47,0
BIZ0823,Electrical Shop,Urban,1.3,126030,0.67,94.5,2.9,50.1,4,6,8,1,471353,1,0,41589,0.94,0
BIZ0824,Medical Store,Urban,4.5,132399,0.62,33.8,9.7,21.5,6,7,5,1,321181,0,0,50311,0.53,0
BIZ0825,Tailor,Rural,0.7,71747,0.77,55.2,8.1,27.3,0,6,4,1,103434,1,0,16501,0.52,0
BIZ0826,Stationery Shop,Urban,0.5,60712,0.43,86.9,7.3,1.7,0,2,1,0,173750,0,0,34605,0.42,0
BIZ0827,Tea Stall,Rural,1.6,140342,0.77,72.8,2.8,23.2,5,6,9,1,461267,1,1,32278,1.19,0
BIZ0828,Bakery,Semi-Urban,5.8,106228,0.62,84.5,10.2,46.2,6,5,13,1,43141,0,0,40366,0.09,0
BIZ0829,Medical Store,Urban,2.1,107091,0.46,80.3,11.6,49.3,5,3,9,1,493908,1,0,57829,0.71,0
BIZ0830,Electrical Shop,Urban,4.2,196902,0.8,64.8,1.4,41.9,4,2,13,0,311304,0,0,39380,0.66,0
BIZ0831,Mobile Repair,Urban,3.5,261222,0.69,32.9,1.9,41.5,5,7,5,0,431051,0,0,80978,0.44,1
BIZ0832,Kirana Store,Rural,0.5,229560,0.47,70.9,10.7,30.4,2,6,14,1,34383,1,0,121666,0.02,0
BIZ0833,Electrical Shop,Urban,17.9,26539,0.42,33.4,10.0,32.3,8,3,11,1,129882,0,0,15392,0.7,0
BIZ0834,Medical Store,Urban,0.5,192833,0.46,72.3,7.8,44.6,4,7,9,1,180636,0,0,104129,0.14,0
BIZ0835,Electrical Shop,Urban,13.7,290478,0.67,86.0,11.4,14.8,1,7,10,0,394693,1,0,95857,0.34,0
BIZ0836,Medical Store,Urban,3.2,285047,0.48,70.9,8.1,13.9,11,2,14,0,240833,1,1,148224,0.14,0
BIZ0837,Medical Store,Urban,13.2,73008,0.5,99.8,3.4,57.0,9,5,9,0,456700,0,0,36504,1.04,0
BIZ0838,Dairy Shop,Urban,0.5,156932,0.41,61.9,9.0,1.7,9,3,7,0,76556,0,0,92589,0.07,0
BIZ0839,Tailor,Rural,2.7,82300,0.73,82.4,8.1,8.4,6,5,8,0,446496,0,0,22221,1.67,0
BIZ0840,Bakery,Urban,0.7,297986,0.76,76.7,11.8,34.2,2,3,1,0,198854,1,1,71516,0.23,0
BIZ0841,Dairy Shop,Urban,0.5,206285,0.76,99.4,3.4,44.3,0,1,4,0,468639,0,0,49508,0.79,0
BIZ0842,Mobile Repair,Urban,3.8,113971,0.46,79.9,7.6,32.3,2,7,10,0,182367,0,0,61544,0.25,0
BIZ0843,Dairy Shop,Urban,0.9,53744,0.81,41.5,9.6,21.3,8,1,10,0,344740,1,0,10211,2.81,1
BIZ0844,Vegetable Vendor,Rural,3.5,100990,0.7,96.9,4.7,58.7,4,3,4,1,123236,0,0,30297,0.34,0
BIZ0845,Vegetable Vendor,Semi-Urban,0.5,249975,0.8,76.7,5.2,42.2,6,3,12,1,400568,0,0,49994,0.67,0
BIZ0846,Bakery,Urban,1.6,18650,0.6,34.2,10.8,49.9,2,5,9,1,257144,1,0,7460,2.87,1
BIZ0847,Electrical Shop,Semi-Urban,6.1,60117,0.6,76.0,5.4,2.4,3,7,3,0,385289,0,0,24046,1.34,0
BIZ0848,Tailor,Urban,2.3,280334,0.75,91.8,7.9,14.2,0,6,12,1,270117,1,1,70083,0.32,0
BIZ0849,Bakery,Urban,4.0,63113,0.44,70.4,10.8,22.5,2,7,10,0,362431,1,0,35343,0.85,0
BIZ0850,Medical Store,Rural,4.2,154861,0.63,54.8,3.3,11.0,6,4,10,1,475169,0,0,57298,0.69,0
BIZ0851,Tea Stall,Semi-Urban,7.4,47125,0.78,87.5,11.8,4.4,3,3,1,1,492680,0,0,10367,3.96,0
BIZ0852,Tailor,Rural,1.6,244767,0.77,84.8,8.7,13.5,1,2,11,0,358822,1,0,56296,0.53,0
BIZ0853,Tailor,Urban,4.6,181490,0.83,68.1,6.5,32.0,4,2,5,1,333099,1,0,30853,0.9,0
BIZ0854,Medical Store,Semi-Urban,13.0,193157,0.71,40.8,5.7,41.7,4,2,7,0,338224,0,0,56015,0.5,0
BIZ0855,Medical Store,Urban,5.2,33768,0.49,47.6,11.5,46.4,1,1,12,0,368937,0,0,17221,1.79,0
BIZ0856,Kirana Store,Urban,2.7,196033,0.41,81.7,3.3,2.6,10,6,4,1,221002,1,0,115659,0.16,0
BIZ0857,Bakery,Rural,4.0,268807,0.62,86.4,4.4,25.7,5,5,9,0,440866,0,0,102146,0.36,0
BIZ0858,Medical Store,Urban,5.4,173957,0.63,49.5,4.4,7.3,9,6,6,0,390861,1,0,64364,0.51,0
BIZ0859,Vegetable Vendor,Rural,3.8,102421,0.51,55.8,4.2,25.9,3,1,6,1,441428,1,0,50186,0.73,0
BIZ0860,Mobile Repair,Semi-Urban,0.5,207154,0.46,35.4,6.2,26.0,0,6,3,0,354870,0,0,111863,0.26,0
BIZ0861,Tea Stall,Urban,0.9,284039,0.66,79.9,11.9,29.9,2,6,10,1,222610,1,0,96573,0.19,0
BIZ0862,Bakery,Semi-Urban,6.7,196383,0.74,30.3,10.8,53.6,8,7,10,1,67882,1,0,51059,0.11,1
BIZ0863,Stationery Shop,Semi-Urban,1.3,235566,0.85,33.3,4.6,48.3,9,2,5,0,48038,0,0,35334,0.11,1
BIZ0864,Vegetable Vendor,Urban,5.3,213139,0.74,30.3,5.7,38.2,6,3,10,0,360774,1,0,55416,0.54,1
BIZ0865,Electrical Shop,Rural,1.9,86017,0.76,75.2,8.4,53.1,5,2,6,0,309595,1,0,20644,1.25,0
BIZ0866,Medical Store,Semi-Urban,3.0,36360,0.68,59.2,1.2,40.7,0,6,14,0,225360,0,0,11635,1.61,1
BIZ0867,Stationery Shop,Urban,0.5,105365,0.84,50.8,10.0,49.1,8,3,4,0,80352,0,0,16858,0.4,1
BIZ0868,Medical Store,Semi-Urban,0.8,100468,0.69,93.9,10.7,33.8,8,7,13,0,45521,1,0,31145,0.12,0
BIZ0869,Tailor,Rural,12.6,272137,0.79,43.5,10.4,31.5,0,5,3,0,351452,1,0,57148,0.51,0
BIZ0870,Vegetable Vendor,Urban,8.8,70823,0.83,57.3,5.1,43.4,5,4,5,0,471070,1,0,12039,3.26,1
BIZ0871,Tailor,Rural,4.2,261991,0.82,95.8,6.1,1.2,6,3,7,1,249376,1,0,47158,0.44,0
BIZ0872,Kirana Store,Urban,2.5,227498,0.57,59.9,1.1,41.4,1,1,11,1,145631,0,0,97824,0.12,0
BIZ0873,Tailor,Semi-Urban,4.5,33807,0.44,68.8,5.4,56.1,9,2,6,1,324350,1,0,18931,1.43,1
BIZ0874,Kirana Store,Semi-Urban,3.9,154143,0.48,35.6,6.1,42.8,7,7,2,0,357107,0,0,80154,0.37,0
BIZ0875,Kirana Store,Urban,3.4,68413,0.43,85.3,11.0,2.2,7,7,1,0,151407,0,0,38995,0.32,0
BIZ0876,Stationery Shop,Urban,0.5,172221,0.45,59.6,10.8,22.7,5,2,5,1,423772,0,0,94721,0.37,0
BIZ0877,Medical Store,Semi-Urban,4.0,30540,0.48,86.0,11.6,48.6,8,6,5,0,393980,1,0,15880,2.07,0
BIZ0878,Electrical Shop,Urban,5.9,247284,0.55,47.8,10.7,57.5,2,6,12,0,305916,0,0,111277,0.23,0
BIZ0879,Tailor,Semi-Urban,20.0,85248,0.64,59.6,1.1,22.2,1,6,12,1,184135,0,0,30689,0.5,0
BIZ0880,Vegetable Vendor,Urban,0.5,267515,0.72,85.1,8.1,50.5,1,7,6,0,392440,0,0,74904,0.44,0
BIZ0881,Kirana Store,Rural,5.2,237809,0.49,98.2,1.8,51.8,5,6,3,0,47709,0,0,121282,0.03,0
BIZ0882,Medical Store,Semi-Urban,3.4,125494,0.7,34.2,4.0,7.4,6,2,1,1,206924,1,0,37648,0.46,0
BIZ0883,Tea Stall,Rural,2.3,264643,0.72,86.9,7.4,50.7,5,3,4,1,499071,1,0,74100,0.56,0
BIZ0884,Bakery,Urban,0.5,100435,0.65,51.0,8.7,19.5,10,5,4,0,423599,1,0,35152,1.0,1
BIZ0885,Stationery Shop,Semi-Urban,2.1,34787,0.81,68.6,8.2,35.6,2,3,10,0,288377,1,1,6609,3.64,1
BIZ0886,Electrical Shop,Semi-Urban,1.8,298126,0.45,50.3,1.5,32.3,4,1,2,0,314290,1,0,163969,0.16,0
BIZ0887,Dairy Shop,Urban,1.4,265768,0.48,72.9,2.1,39.8,7,2,14,1,154205,1,1,138199,0.09,0
BIZ0888,Stationery Shop,Urban,5.3,37606,0.59,54.8,2.4,44.4,5,3,8,0,153443,1,0,15418,0.83,0
BIZ0889,Tea Stall,Urban,4.8,273632,0.46,53.4,2.0,26.5,1,2,6,0,338594,0,0,147761,0.19,0
BIZ0890,Bakery,Semi-Urban,3.6,263495,0.65,32.7,3.0,53.3,6,7,12,1,180785,0,0,92223,0.16,1
BIZ0891,Tea Stall,Semi-Urban,11.2,248867,0.58,40.3,8.6,48.6,7,1,3,0,199830,0,0,104524,0.16,0
BIZ0892,Tailor,Urban,1.7,127223,0.53,94.2,10.1,47.1,3,7,1,1,367469,0,0,59794,0.51,0
BIZ0893,Kirana Store,Semi-Urban,1.1,61936,0.48,99.9,5.5,27.5,11,4,12,1,224538,0,0,32206,0.58,0
BIZ0894,Electrical Shop,Urban,4.3,108286,0.55,84.6,8.6,2.3,0,4,11,0,495864,1,1,48728,0.85,0
BIZ0895,Mobile Repair,Urban,0.9,52381,0.67,50.1,3.2,29.5,1,4,3,1,299518,1,0,17285,1.44,0
BIZ0896,Kirana Store,Rural,1.5,59194,0.66,58.2,11.7,53.9,3,2,8,0,75985,0,0,20125,0.31,0
BIZ0897,Mobile Repair,Rural,1.0,195449,0.47,81.8,4.8,11.4,6,3,4,1,318156,0,0,103587,0.26,0
BIZ0898,Bakery,Semi-Urban,0.5,166733,0.46,97.8,10.3,59.0,1,2,3,1,109059,1,0,90035,0.1,0
BIZ0899,Medical Store,Urban,7.0,196565,0.41,61.9,11.4,48.5,5,7,13,0,311927,0,0,115973,0.22,0
BIZ0900,Dairy Shop,Semi-Urban,1.2,133724,0.41,88.1,10.5,42.6,1,5,11,1,433779,0,0,78897,0.46,0
BIZ0901,Vegetable Vendor,Urban,2.6,252777,0.8,98.3,1.7,40.6,11,7,4,1,330337,1,0,50555,0.54,0
BIZ0902,Kirana Store,Urban,0.5,182567,0.42,91.1,8.2,35.2,6,3,11,0,286204,1,1,105888,0.23,0
BIZ0903,Electrical Shop,Urban,4.8,28703,0.73,45.9,2.3,43.2,1,7,4,0,297186,1,0,7749,3.2,1
BIZ0904,Tea Stall,Semi-Urban,1.6,73453,0.79,30.6,1.1,25.3,2,7,2,0,84031,1,1,15425,0.45,1
BIZ0905,Electrical Shop,Semi-Urban,5.5,103478,0.44,64.4,1.6,50.7,8,1,4,0,68163,1,0,57947,0.1,0
BIZ0906,Bakery,Urban,2.1,202063,0.6,67.2,11.1,41.8,3,6,11,1,375500,0,0,80825,0.39,0
BIZ0907,Mobile Repair,Semi-Urban,0.9,253411,0.83,44.1,11.0,46.3,4,4,12,1,383932,0,0,43079,0.74,0
